Record ID,Platform,Post Content,Media Type,Post Date & Time,User Name,City,State,Country,Engagement Type,Hashtags Used,Mentions,Engagement Count,Comments Text,Age_Group,User Demographics,Post Link,Campaign Name,Post Reach,User Profile Link,Post Impressions,Post Shares,Sponsored,Cost(USD)
5321,Snapchat,This is a sample post content Check out our New Product Launch!,Image,21-07-2023 11:51,Sophie,London, England, UK,Like,#newproduct,@alice,13918,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/434643,New Product Launch,260358,http://socialmedia.com/post/289579,362397,28098,FALSE,462251
5322,Instagram,Loving the vibes here!,Video,18-08-2023 16:42,Noah,Sydney, NSW, Australia,Share,#trending,@alice,37986,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/920102,New Product Launch,686833,http://socialmedia.com/post/307244,650824,739235,TRUE,350650
5323,Facebook,Loving the vibes here!,Image,16-07-2023 13:47,Liam,Sydney, NSW, Australia,Comment,#sample,@charlie,5100,Great post!,25-34,Female,http://socialmedia.com/post/584607,Winter Sale,519842,http://socialmedia.com/post/152478,528817,631095,TRUE,415120
5324,Snapchat,Loving the vibes here!,Image,30-06-2023 01:11,Harry,London, England, UK,Like,#sample,@bob,946,Awesome product!,25-34,Female,http://socialmedia.com/post/121293,New Product Launch,126253,http://socialmedia.com/post/83898,20261,848067,FALSE,223959
5325,Facebook,This is a sample post content Check out our New Product Launch!,Image,26-04-2023 01:48,Mary,New York, NY, USA,Like,#newproduct,@bob,1590,Awesome product!,18-24,Female,http://socialmedia.com/post/492748,Summer Collection,906483,http://socialmedia.com/post/74756,581580,625956,TRUE,285413
5326,Facebook,This is a sample post content Check out our New Product Launch!,Image,25-12-2023 06:59,Mary,New York, NY, USA,Like,#newproduct,@alice,7450,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/597730,Summer Collection,425347,http://socialmedia.com/post/51421,113663,616782,FALSE,305801
5327,LinkedIn,Loving the vibes here!,Video,23-02-2023 15:14,Harry,London, England, UK,Like,#trending,@bob,468,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/942790,Winter Sale,160435,http://socialmedia.com/post/740984,201548,901104,FALSE,435233
5328,Instagram,This is a sample post content,Video,07-12-2023 20:31,Olivia,Sydney, NSW, Australia,Comment,#trending,@bob,16200,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/858039,Winter Sale,77013,http://socialmedia.com/post/776716,118468,515842,FALSE,354605
5329,Facebook,Check out our new product!,Video,05-05-2023 22:11,Vivaan,Mumbai, Maharashtra, India,Like,#trending,@alice,40110,Awesome product!,18-24,Male,http://socialmedia.com/post/193319,Summer Collection,747270,http://socialmedia.com/post/637392,949758,525381,TRUE,199758
5330,Instagram,Loving the vibes here!,Image,23-12-2023 07:58,Harry,London, England, UK,Comment,#sample,@bob,33056,Great post!,18-24,Female,http://socialmedia.com/post/865904,Summer Collection,407621,http://socialmedia.com/post/126869,381742,32128,FALSE,181540
5331,TikTok,Loving the vibes here! Check out our New Product Launch!,Video,03-03-2023 16:04,Emma,Sydney, NSW, Australia,Share,#newproduct,@bob,40176,Awesome product!,18-24,Male,http://socialmedia.com/post/483530,Summer Collection,945394,http://socialmedia.com/post/227720,739678,827391,TRUE,332272
5332,Instagram,This is a sample post content Check out our New Product Launch!,Text,29-06-2023 09:24,Emily,London, England, UK,Like,#newproduct,@bob,2612,Great post!,18-24,Female,http://socialmedia.com/post/826455,Winter Sale,214469,http://socialmedia.com/post/891518,40416,51517,FALSE,169814
5333,TikTok,This is a sample post content,Text,03-11-2023 04:45,Aarav,Mumbai, Maharashtra, India,Comment,#sample,@alice,1302,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/426492,Summer Collection,637131,http://socialmedia.com/post/300216,636340,14159,TRUE,344596
5334,Instagram,Check out our new product! Check out our New Product Launch!,Video,04-03-2023 02:43,Noah,Sydney, NSW, Australia,Share,#newproduct,@charlie,1948,Great post!,18-24,Female,http://socialmedia.com/post/955539,Winter Sale,161864,http://socialmedia.com/post/481053,7835,333576,FALSE,213814
5335,Facebook,Check out our new product!,Image,13-01-2023 12:11,Noah,Sydney, NSW, Australia,Comment,#sample,@alice,1080,Awesome product!,18-24,Male,http://socialmedia.com/post/295950,New Product Launch,498834,http://socialmedia.com/post/856904,73949,272082,FALSE,468441
5336,Instagram,Loving the vibes here!,Text,20-04-2023 04:27,Oliver,London, England, UK,Like,#trending,@bob,38016,Great post!,25-34,Male,http://socialmedia.com/post/775771,New Product Launch,650004,http://socialmedia.com/post/32214,803303,325687,TRUE,298695
5337,LinkedIn,This is a sample post content,Image,31-01-2023 20:15,Vivaan,Mumbai, Maharashtra, India,Like,#sample,@alice,27153,Awesome product!,25-34,Female,http://socialmedia.com/post/719204,New Product Launch,789963,http://socialmedia.com/post/412320,534496,192162,TRUE,435719
5338,Facebook,Check out our new product!,Video,12-12-2023 07:25,Patricia,New York, NY, USA,Like,#trending,@alice,1225,Awesome product!,18-24,Male,http://socialmedia.com/post/375125,Winter Sale,236680,http://socialmedia.com/post/432161,139353,120448,FALSE,435173
5339,YouTube,This is a sample post content,Text,09-03-2023 08:43,John,New York, NY, USA,Share,#trending,@alice,21294,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/767784,Winter Sale,864699,http://socialmedia.com/post/939721,614816,476266,TRUE,216014
5340,Facebook,This is a sample post content,Image,22-06-2023 03:14,Aarav,Mumbai, Maharashtra, India,Like,#sample,@charlie,27935,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/622133,New Product Launch,71011,http://socialmedia.com/post/384509,490514,582506,FALSE,375229
5341,TikTok,Loving the vibes here!,Text,03-04-2023 10:50,Vivaan,Mumbai, Maharashtra, India,Share,#sample,@bob,12020,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/642478,New Product Launch,310052,http://socialmedia.com/post/827785,129480,920107,FALSE,429031
5342,Instagram,Check out our new product! Check out our New Product Launch!,Video,18-10-2023 14:12,Diya,Mumbai, Maharashtra, India,Follow,#newproduct,@bob,24180,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/779324,Summer Collection,326163,http://socialmedia.com/post/510395,473785,356737,FALSE,109583
5343,Instagram,Loving the vibes here!,Video,04-09-2023 09:18,Vivaan,Mumbai, Maharashtra, India,Like,#trending,@alice,4386,Great post!,25-34,Female,http://socialmedia.com/post/33325,New Product Launch,502718,http://socialmedia.com/post/184158,522900,128400,TRUE,155733
5344,Instagram,This is a sample post content,Text,25-03-2023 16:52,Oliver,London, England, UK,Comment,#sample,@bob,5808,Great post!,18-24,Male,http://socialmedia.com/post/428153,Winter Sale,739432,http://socialmedia.com/post/673032,691582,110742,TRUE,197455
5345,Facebook,Loving the vibes here!,Video,17-01-2023 03:42,Diya,Mumbai, Maharashtra, India,Like,#trending,@bob,2220,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/813325,New Product Launch,328377,http://socialmedia.com/post/148454,221748,863584,FALSE,344992
5346,Facebook,Check out our new product! Check out our New Product Launch!,Image,07-09-2023 03:01,Sophie,London, England, UK,Share,#newproduct,@alice,42622.5,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/863882,Summer Collection,810717,http://socialmedia.com/post/919244,893893,298924,TRUE,172692
5347,YouTube,Loving the vibes here!,Video,29-06-2023 05:51,Harry,London, England, UK,Share,#trending,@charlie,2709,Awesome product!,25-34,Female,http://socialmedia.com/post/955978,Winter Sale,16689,http://socialmedia.com/post/489766,496744,187033,FALSE,220500
5348,YouTube,Loving the vibes here! Check out our New Product Launch!,Image,15-02-2023 20:40,Aarav,Mumbai, Maharashtra, India,Like,#newproduct,@alice,234,Awesome product!,18-24,Female,http://socialmedia.com/post/215131,New Product Launch,228112,http://socialmedia.com/post/618381,353539,207416,FALSE,398968
5349,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,31-05-2023 07:43,Noah,Sydney, NSW, Australia,Comment,#newproduct,@alice,3260,Great post!,25-34,Female,http://socialmedia.com/post/110616,Winter Sale,101399,http://socialmedia.com/post/856122,377409,264180,FALSE,219486
5350,Facebook,This is a sample post content Check out our New Product Launch!,Video,22-06-2023 13:22,Liam,Sydney, NSW, Australia,Like,#newproduct,@alice,13370,Great post!,18-24,Male,http://socialmedia.com/post/81625,Winter Sale,21635,http://socialmedia.com/post/216558,476231,873702,FALSE,261256
5351,Facebook,Loving the vibes here!,Text,17-11-2023 19:49,Sophie,London, England, UK,Like,#sample,@charlie,5902.5,Great post!,25-34,Female,http://socialmedia.com/post/15604,Summer Collection,579573,http://socialmedia.com/post/843786,511318,225367,TRUE,489869
5352,TikTok,Check out our new product!,Link,25-02-2023 13:34,Aarav,Mumbai, Maharashtra, India,Comment,#sample,@charlie,7372,Great post!,25-34,Male,http://socialmedia.com/post/212569,Winter Sale,423226,http://socialmedia.com/post/566185,165284,745461,FALSE,430399
5353,Twitter,This is a sample post content Check out our New Product Launch!,Image,20-11-2023 21:27,Emma,Sydney, NSW, Australia,Like,#newproduct,@bob,2151,Awesome product!,25-34,Male,http://socialmedia.com/post/456673,New Product Launch,779027,http://socialmedia.com/post/351674,731778,532816,TRUE,248745
5354,Snapchat,Check out our new product! Check out our New Product Launch!,Image,07-08-2023 12:10,Liam,Sydney, NSW, Australia,Comment,#newproduct,@charlie,286,Great post!,25-34,Male,http://socialmedia.com/post/303453,Summer Collection,108798,http://socialmedia.com/post/702297,299355,72409,FALSE,268230
5355,TikTok,Loving the vibes here! Check out our New Product Launch!,Text,19-09-2023 18:46,Vivaan,Mumbai, Maharashtra, India,Like,#newproduct,@alice,30128,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/498952,Summer Collection,478383,http://socialmedia.com/post/182921,102714,611440,FALSE,157613
5356,TikTok,Check out our new product!,Link,28-10-2023 06:59,John,New York, NY, USA,Comment,#trending,@bob,23272,Awesome product!,18-24,Female,http://socialmedia.com/post/219312,Winter Sale,147863,http://socialmedia.com/post/937185,262066,181593,FALSE,186026
5357,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,07-01-2023 08:33,Mary,New York, NY, USA,Share,#newproduct,@alice,145,Awesome product!,25-34,Female,http://socialmedia.com/post/742473,Summer Collection,299757,http://socialmedia.com/post/410410,108358,412560,FALSE,306729
5358,Facebook,This is a sample post content Check out our New Product Launch!,Image,29-12-2023 19:30,John,New York, NY, USA,Comment,#newproduct,@charlie,3375,Thanks for sharing!,25-34,Female,http://socialmedia.com/post/217995,New Product Launch,154665,http://socialmedia.com/post/375137,271354,752705,FALSE,148655
5359,Instagram,This is a sample post content Check out our New Product Launch!,Text,30-06-2023 13:15,Patricia,New York, NY, USA,Comment,#newproduct,@alice,3000,Awesome product!,25-34,Male,http://socialmedia.com/post/102052,Winter Sale,437964,http://socialmedia.com/post/843295,359652,870318,FALSE,265879
5360,Pinterest,This is a sample post content Check out our New Product Launch!,Image,28-01-2023 19:19,John,New York, NY, USA,Like,#newproduct,@charlie,681,Thanks for sharing!,18-24,Female,http://socialmedia.com/post/241394,Summer Collection,527163,http://socialmedia.com/post/602530,753781,719856,TRUE,167807
5361,Twitter,This is a sample post content,Image,13-09-2023 11:07,Diya,Mumbai, Maharashtra, India,Comment,#trending,@alice,12309,Great post!,25-34,Male,http://socialmedia.com/post/659465,New Product Launch,244786,http://socialmedia.com/post/187544,81074,526782,FALSE,110149
5362,Instagram,Loving the vibes here!,Video,24-06-2023 13:26,Aarav,Mumbai, Maharashtra, India,Comment,#sample,@bob,33450,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/673270,Winter Sale,711604,http://socialmedia.com/post/249343,942753,452963,TRUE,271057
5363,Facebook,This is a sample post content,Image,02-08-2023 17:59,John,New York, NY, USA,Like,#sample,@bob,1605,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/246057,New Product Launch,611164,http://socialmedia.com/post/399865,731959,869397,TRUE,288098
5364,TikTok,This is a sample post content Check out our New Product Launch!,Video,16-07-2023 23:24,Sophie,London, England, UK,Comment,#newproduct,@alice,15036,Great post!,18-24,Male,http://socialmedia.com/post/398245,Winter Sale,372212,http://socialmedia.com/post/401711,371243,493418,FALSE,108204
5365,Twitter,This is a sample post content Check out our New Product Launch!,Video,28-03-2023 21:07,John,New York, NY, USA,Like,#newproduct,@charlie,29416.5,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/39513,Winter Sale,660200,http://socialmedia.com/post/10550,962747,420039,TRUE,226502
5366,Instagram,Loving the vibes here! Check out our New Product Launch!,Video,06-10-2023 05:01,Aanya,Mumbai, Maharashtra, India,Comment,#newproduct,@bob,212,Awesome product!,25-34,Female,http://socialmedia.com/post/292183,Summer Collection,79544,http://socialmedia.com/post/2482,484305,569949,FALSE,194393
5367,Facebook,Check out our new product!,Text,09-11-2023 09:57,John,New York, NY, USA,Like,#trending,@bob,3555,Great post!,18-24,Male,http://socialmedia.com/post/384099,Summer Collection,562991,http://socialmedia.com/post/573338,590562,810512,TRUE,463359
5368,Snapchat,Check out our new product!,Video,26-07-2023 22:40,Aarav,Mumbai, Maharashtra, India,Follow,#trending,@charlie,1738,Great post!,18-24,Male,http://socialmedia.com/post/862045,New Product Launch,107996,http://socialmedia.com/post/35036,400889,723980,FALSE,143265
5369,Facebook,Check out our new product!,Image,10-05-2023 19:07,Emily,London, England, UK,Like,#sample,@alice,40635,Great post!,18-24,Female,http://socialmedia.com/post/395789,Winter Sale,732,http://socialmedia.com/post/913327,472355,453775,FALSE,456451
5370,Pinterest,Check out our new product!,Text,04-04-2023 00:45,Olivia,Sydney, NSW, Australia,Comment,#trending,@charlie,93,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/948039,New Product Launch,874478,http://socialmedia.com/post/392670,692629,79832,TRUE,152455
5371,Twitter,Loving the vibes here!,Text,04-12-2023 22:54,Aanya,Mumbai, Maharashtra, India,Comment,#sample,@alice,423,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/439453,Summer Collection,958188,http://socialmedia.com/post/205281,648919,762210,TRUE,350290
5372,Facebook,Loving the vibes here!,Text,14-02-2023 19:16,Emma,Sydney, NSW, Australia,Share,#sample,@alice,8550,Awesome product!,25-34,Male,http://socialmedia.com/post/536104,Winter Sale,367784,http://socialmedia.com/post/92778,284348,210433,FALSE,314438
5373,TikTok,This is a sample post content,Image,23-09-2023 10:01,Aanya,Mumbai, Maharashtra, India,Like,#trending,@alice,34554,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/718392,Summer Collection,739673,http://socialmedia.com/post/362897,544038,351519,TRUE,351014
5374,Twitter,This is a sample post content,Image,13-08-2023 01:31,Mary,New York, NY, USA,Comment,#trending,@charlie,29119.5,Awesome product!,18-24,Male,http://socialmedia.com/post/791121,Summer Collection,619463,http://socialmedia.com/post/650226,626952,788275,TRUE,337920
5375,Twitter,This is a sample post content,Image,01-12-2023 06:10,Diya,Mumbai, Maharashtra, India,Share,#sample,@bob,33480,Thanks for sharing!,18-24,Male,http://socialmedia.com/post/469613,Winter Sale,647193,http://socialmedia.com/post/305417,845085,546593,TRUE,265333
5376,Facebook,Loving the vibes here! Check out our New Product Launch!,Image,07-04-2023 21:45,Emma,Sydney, NSW, Australia,Comment,#newproduct,@alice,1705,Awesome product!,25-34,Male,http://socialmedia.com/post/905483,Winter Sale,341551,http://socialmedia.com/post/672563,334710,880767,FALSE,363548
5377,Twitter,Loving the vibes here!,Image,02-05-2023 08:21,Mary,New York, NY, USA,Like,#sample,@charlie,14067,Thanks for sharing!,25-34,Male,http://socialmedia.com/post/888280,Summer Collection,349660,http://socialmedia.com/post/920281,295707,6333,FALSE,264275
